[2021-05-06 22:18:03,948 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id0_0003/id0_0003_000.jpg
[2021-05-06 22:22:08,062 - INFO] Prob = -1
[2021-05-06 22:22:08,062 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id59_0002/id59_0002_009.jpg
[2021-05-06 22:22:08,062 - INFO] Prob = -1
[2021-05-06 22:22:08,062 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_000.jpg
[2021-05-06 22:22:08,062 - INFO] Prob = -1
[2021-05-06 22:22:08,063 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_001.jpg
[2021-05-06 22:22:08,063 - INFO] Prob = -1
[2021-05-06 22:22:08,063 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_002.jpg
[2021-05-06 22:22:08,063 - INFO] Prob = -1
[2021-05-06 22:22:08,063 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_003.jpg
[2021-05-06 22:22:08,064 - INFO] Prob = -1
[2021-05-06 22:22:08,064 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_004.jpg
[2021-05-06 22:22:08,064 - INFO] Prob = -1
[2021-05-06 22:22:08,064 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_005.jpg
[2021-05-06 22:22:08,064 - INFO] Prob = -1
[2021-05-06 22:22:08,064 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_006.jpg
[2021-05-06 22:22:08,065 - INFO] Prob = -1
[2021-05-06 22:22:08,065 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_007.jpg
[2021-05-06 22:22:08,065 - INFO] Prob = -1
[2021-05-06 22:22:08,065 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_008.jpg
[2021-05-06 22:22:08,066 - INFO] Prob = -1
[2021-05-06 22:22:08,066 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id5_0005/id5_0005_009.jpg
[2021-05-06 22:22:08,066 - INFO] Prob = -1
[2021-05-06 22:22:08,066 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_000.jpg
[2021-05-06 22:22:08,066 - INFO] Prob = -1
[2021-05-06 22:22:08,067 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_001.jpg
[2021-05-06 22:22:08,067 - INFO] Prob = -1
[2021-05-06 22:22:08,067 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_002.jpg
[2021-05-06 22:22:08,067 - INFO] Prob = -1
[2021-05-06 22:22:08,067 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_003.jpg
[2021-05-06 22:22:08,068 - INFO] Prob = -1
[2021-05-06 22:22:08,068 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_004.jpg
[2021-05-06 22:22:08,068 - INFO] Prob = -1
[2021-05-06 22:22:08,068 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_005.jpg
[2021-05-06 22:22:08,068 - INFO] Prob = -1
[2021-05-06 22:22:08,069 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_006.jpg
[2021-05-06 22:22:08,069 - INFO] Prob = -1
[2021-05-06 22:22:08,069 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_007.jpg
[2021-05-06 22:22:08,069 - INFO] Prob = -1
[2021-05-06 22:22:08,069 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_008.jpg
[2021-05-06 22:22:08,070 - INFO] Prob = -1
[2021-05-06 22:22:08,070 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id6_0001/id6_0001_009.jpg
[2021-05-06 22:22:08,070 - INFO] Prob = -1
[2021-05-06 22:22:08,070 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_000.jpg
[2021-05-06 22:22:08,071 - INFO] Prob = -1
[2021-05-06 22:22:08,071 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_001.jpg
[2021-05-06 22:22:08,071 - INFO] Prob = -1
[2021-05-06 22:22:08,071 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_002.jpg
[2021-05-06 22:22:08,072 - INFO] Prob = -1
[2021-05-06 22:22:08,072 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_003.jpg
[2021-05-06 22:22:08,072 - INFO] Prob = -1
[2021-05-06 22:22:08,072 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_004.jpg
[2021-05-06 22:22:08,072 - INFO] Prob = -1
[2021-05-06 22:22:08,073 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_005.jpg
[2021-05-06 22:22:08,073 - INFO] Prob = -1
[2021-05-06 22:22:08,073 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_006.jpg
[2021-05-06 22:22:08,073 - INFO] Prob = -1
[2021-05-06 22:22:08,074 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_007.jpg
[2021-05-06 22:22:08,074 - INFO] Prob = -1
[2021-05-06 22:22:08,074 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_008.jpg
[2021-05-06 22:22:08,074 - INFO] Prob = -1
[2021-05-06 22:22:08,074 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id7_0000/id7_0000_009.jpg
[2021-05-06 22:22:08,075 - INFO] Prob = -1
[2021-05-06 22:22:08,092 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_000.jpg
[2021-05-06 22:22:08,092 - INFO] Prob = -1
[2021-05-06 22:22:08,093 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_001.jpg
[2021-05-06 22:22:08,093 - INFO] Prob = -1
[2021-05-06 22:22:08,093 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_002.jpg
[2021-05-06 22:22:08,093 - INFO] Prob = -1
[2021-05-06 22:22:08,093 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_003.jpg
[2021-05-06 22:22:08,094 - INFO] Prob = -1
[2021-05-06 22:22:08,094 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_004.jpg
[2021-05-06 22:22:08,094 - INFO] Prob = -1
[2021-05-06 22:22:08,094 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_005.jpg
[2021-05-06 22:22:08,094 - INFO] Prob = -1
[2021-05-06 22:22:08,094 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_006.jpg
[2021-05-06 22:22:08,095 - INFO] Prob = -1
[2021-05-06 22:22:08,095 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_007.jpg
[2021-05-06 22:22:08,095 - INFO] Prob = -1
[2021-05-06 22:22:08,157 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_008.jpg
[2021-05-06 22:22:08,157 - INFO] Prob = -1
[2021-05-06 22:22:08,158 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id0_id2_0001/id0_id2_0001_009.jpg
[2021-05-06 22:22:08,158 - INFO] Prob = -1
[2021-05-06 22:22:08,158 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_000.jpg
[2021-05-06 22:22:08,159 - INFO] Prob = -1
[2021-05-06 22:22:08,159 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_001.jpg
[2021-05-06 22:22:08,159 - INFO] Prob = -1
[2021-05-06 22:22:08,159 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_002.jpg
[2021-05-06 22:22:08,159 - INFO] Prob = -1
[2021-05-06 22:22:08,160 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_003.jpg
[2021-05-06 22:22:08,160 - INFO] Prob = -1
[2021-05-06 22:22:08,160 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_004.jpg
[2021-05-06 22:22:08,160 - INFO] Prob = -1
[2021-05-06 22:22:08,160 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_005.jpg
[2021-05-06 22:22:08,161 - INFO] Prob = -1
[2021-05-06 22:22:08,161 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_006.jpg
[2021-05-06 22:22:08,161 - INFO] Prob = -1
[2021-05-06 22:22:08,161 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_007.jpg
[2021-05-06 22:22:08,162 - INFO] Prob = -1
[2021-05-06 22:22:08,162 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_008.jpg
[2021-05-06 22:22:08,162 - INFO] Prob = -1
[2021-05-06 22:22:08,162 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id10_id7_0001/id10_id7_0001_009.jpg
[2021-05-06 22:22:08,162 - INFO] Prob = -1
[2021-05-06 22:22:08,162 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_000.jpg
[2021-05-06 22:22:08,162 - INFO] Prob = -1
[2021-05-06 22:22:08,163 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_001.jpg
[2021-05-06 22:22:08,163 - INFO] Prob = -1
[2021-05-06 22:22:08,163 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_002.jpg
[2021-05-06 22:22:08,163 - INFO] Prob = -1
[2021-05-06 22:22:08,163 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_003.jpg
[2021-05-06 22:22:08,163 - INFO] Prob = -1
[2021-05-06 22:22:08,164 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_004.jpg
[2021-05-06 22:22:08,164 - INFO] Prob = -1
[2021-05-06 22:22:08,164 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_005.jpg
[2021-05-06 22:22:08,164 - INFO] Prob = -1
[2021-05-06 22:22:08,164 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_006.jpg
[2021-05-06 22:22:08,164 - INFO] Prob = -1
[2021-05-06 22:22:08,165 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_007.jpg
[2021-05-06 22:22:08,165 - INFO] Prob = -1
[2021-05-06 22:22:08,165 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_008.jpg
[2021-05-06 22:22:08,165 - INFO] Prob = -1
[2021-05-06 22:22:08,165 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id16_id3_0011/id16_id3_0011_009.jpg
[2021-05-06 22:22:08,166 - INFO] Prob = -1
[2021-05-06 22:22:08,166 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_000.jpg
[2021-05-06 22:22:08,166 - INFO] Prob = -1
[2021-05-06 22:22:08,166 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_001.jpg
[2021-05-06 22:22:08,166 - INFO] Prob = -1
[2021-05-06 22:22:08,166 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_002.jpg
[2021-05-06 22:22:08,167 - INFO] Prob = -1
[2021-05-06 22:22:08,167 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_003.jpg
[2021-05-06 22:22:08,167 - INFO] Prob = -1
[2021-05-06 22:22:08,167 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_004.jpg
[2021-05-06 22:22:08,167 - INFO] Prob = -1
[2021-05-06 22:22:08,167 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_005.jpg
[2021-05-06 22:22:08,168 - INFO] Prob = -1
[2021-05-06 22:22:08,168 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_006.jpg
[2021-05-06 22:22:08,168 - INFO] Prob = -1
[2021-05-06 22:22:08,168 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_007.jpg
[2021-05-06 22:22:08,168 - INFO] Prob = -1
[2021-05-06 22:22:08,168 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_008.jpg
[2021-05-06 22:22:08,168 - INFO] Prob = -1
[2021-05-06 22:22:08,168 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id17_id6_0001/id17_id6_0001_009.jpg
[2021-05-06 22:22:08,169 - INFO] Prob = -1
[2021-05-06 22:22:08,169 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_000.jpg
[2021-05-06 22:22:08,169 - INFO] Prob = -1
[2021-05-06 22:22:08,169 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_001.jpg
[2021-05-06 22:22:08,169 - INFO] Prob = -1
[2021-05-06 22:22:08,169 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_002.jpg
[2021-05-06 22:22:08,170 - INFO] Prob = -1
[2021-05-06 22:22:08,170 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_003.jpg
[2021-05-06 22:22:08,170 - INFO] Prob = -1
[2021-05-06 22:22:08,170 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_004.jpg
[2021-05-06 22:22:08,170 - INFO] Prob = -1
[2021-05-06 22:22:08,170 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_005.jpg
[2021-05-06 22:22:08,171 - INFO] Prob = -1
[2021-05-06 22:22:08,171 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_006.jpg
[2021-05-06 22:22:08,171 - INFO] Prob = -1
[2021-05-06 22:22:08,171 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_007.jpg
[2021-05-06 22:22:08,172 - INFO] Prob = -1
[2021-05-06 22:22:08,172 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_008.jpg
[2021-05-06 22:22:08,172 - INFO] Prob = -1
[2021-05-06 22:22:08,172 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id19_id27_0007/id19_id27_0007_009.jpg
[2021-05-06 22:22:08,173 - INFO] Prob = -1
[2021-05-06 22:22:08,173 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_000.jpg
[2021-05-06 22:22:08,173 - INFO] Prob = -1
[2021-05-06 22:22:08,256 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_001.jpg
[2021-05-06 22:22:08,256 - INFO] Prob = -1
[2021-05-06 22:22:08,256 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_002.jpg
[2021-05-06 22:22:08,257 - INFO] Prob = -1
[2021-05-06 22:22:08,257 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_003.jpg
[2021-05-06 22:22:08,257 - INFO] Prob = -1
[2021-05-06 22:22:08,257 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_004.jpg
[2021-05-06 22:22:08,258 - INFO] Prob = -1
[2021-05-06 22:22:08,258 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_005.jpg
[2021-05-06 22:22:08,258 - INFO] Prob = -1
[2021-05-06 22:22:08,258 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_006.jpg
[2021-05-06 22:22:08,258 - INFO] Prob = -1
[2021-05-06 22:22:08,259 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_007.jpg
[2021-05-06 22:22:08,259 - INFO] Prob = -1
[2021-05-06 22:22:08,259 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_008.jpg
[2021-05-06 22:22:08,259 - INFO] Prob = -1
[2021-05-06 22:22:08,260 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id1_id3_0003/id1_id3_0003_009.jpg
[2021-05-06 22:22:08,260 - INFO] Prob = -1
[2021-05-06 22:22:08,260 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_000.jpg
[2021-05-06 22:22:08,260 - INFO] Prob = -1
[2021-05-06 22:22:08,260 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_001.jpg
[2021-05-06 22:22:08,261 - INFO] Prob = -1
[2021-05-06 22:22:08,261 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_002.jpg
[2021-05-06 22:22:08,261 - INFO] Prob = -1
[2021-05-06 22:22:08,261 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_003.jpg
[2021-05-06 22:22:08,262 - INFO] Prob = -1
[2021-05-06 22:22:08,262 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_004.jpg
[2021-05-06 22:22:08,262 - INFO] Prob = -1
